#s_m;x_m;y_m;psi_rad;kappa_radpm;vx_mps;ax_mps2
8.774574767199445;-3.9010076441973593;-2.7075330090340515;-0.9187984551772064;0.5137294842946492;4.172244387491313;-1.8689248184155665
8.823322404794997;-3.8590687977762337;-2.6877970813064627;-0.9000976965948575;0.5293633586518416;4.15306168742182;-1.8783758657400973
8.87207004239055;-3.817129951355108;-2.6680611535788743;-0.8813969380125086;0.5449972330090342;4.133878987352327;-1.8878269130646284
8.920817679986103;-3.783947185545518;-2.636650451702571;-0.8588897273106322;0.5510769391938847;4.112004592216817;-1.8634133633078522
8.969565317581655;-3.7568102849200837;-2.5971785962473937;-0.8337542520500345;0.5505597197359278;4.0882716457261985;-1.815617115566365
9.018312955177207;-3.7296733842946495;-2.5577067407922165;-0.8086187767894368;0.5500425002779709;4.064538699235579;-1.767820867824878
9.06706059277276;-3.702536483669215;-2.5182348853370393;-0.7834833015288392;0.549525280820014;4.040805752744961;-1.7200246200833906
9.115808230368312;-3.6753995830437804;-2.478763029881862;-0.7583478262682415;0.5490080613620569;4.017072806254343;-1.6722283723419034
9.164555867963864;-3.648262682418346;-2.4392911744266845;-0.7332123510076438;0.5484908419041;3.9933398597637244;-1.6244321246004163
9.213303505559416;-3.621125781792912;-2.3998193189715074;-0.7080768757470461;0.5479736224461431;3.9696069132731058;-1.576635876858929
9.26205114315497;-3.593988881167477;-2.36034746351633;-0.6829414004864485;0.5474564029881862;3.945873966782487;-1.5288396291174418
9.310798780750522;-3.566851980542043;-2.320875608061153;-0.6578059252258508;0.5469391835302293;3.922141020291869;-1.4810433813759545
9.359546418346074;-3.5397150799166095;-2.281403752605977;-0.632670449965254;0.5464219640722724;3.898408073801251;-1.433247133634469
9.408294055941628;-3.512578179291175;-2.2419318971508;-0.6075349747046563;0.5459047446143155;3.8746751273106326;-1.3854508858929817
9.45704169353718;-3.485441278665741;-2.202460041695623;-0.5823994994440587;0.5453875251563586;3.850942180820014;-1.3376546381514947
9.505789331132732;-3.458304378040306;-2.1629881862404456;-0.557264024183461;0.5448703056984017;3.8272092343293957;-1.2898583904100074
9.554536968728284;-3.431167477414872;-2.123516330785268;-0.5321285489228633;0.5443530862404448;3.803476287838777;-1.2420621426685203
9.603284606323838;-3.4040305767894377;-2.084044475330091;-0.5069930736622656;0.5438358667824879;3.7797433413481585;-1.194265894927033
9.65203224391939;-3.376893676164003;-2.0445726198749137;-0.481857598401668;0.543318647324531;3.7560103948575403;-1.1464696471855458
9.700779881514942;-3.3497567755385687;-2.0051007644197365;-0.4567221231410703;0.542801427866574;3.7322774483669217;-1.0986733994440585
9.749527519110494;-3.3226198749131344;-1.965628908964559;-0.43158664788047263;0.5422842084086171;3.708544501876303;-1.0508771517025712
9.798275156706048;-3.2954829742877;-1.9261570535093817;-0.40645117261987496;0.5417669889506602;3.684811555385685;-1.003080903961084
9.8470227943016;-3.2683460736622654;-1.8866851980542045;-0.3813156973592773;0.5412497694927033;3.661078608895066;-0.9552846562195969
9.895770431897152;-3.2484016678248784;-1.844815844336345;-0.35733191633078526;0.5373878289784573;3.6408876480194583;-0.9157362548297427
