x;y;speed;lookahead
-3.658977112557892;3.691795422511579;2.0;0.7
-3.6540103362641787;3.6908020672528363;2.0;0.7
-3.649043559970469;3.6898087119940945;2.0;0.7
-3.644076783676759;3.6888153567353523;2.0;0.7
-3.639110007383046;3.6878220014766097;2.0;0.7
-3.634143231089336;3.686828646217868;2.0;0.7
-3.6291764547956262;3.685835290959126;2.0;0.7
-3.624209678501913;3.6848419357003834;2.0;0.7
-3.619242902208203;3.683848580441641;2.0;0.7
-3.6142761259144933;3.6828552251828994;2.0;0.7
-3.60930934962078;3.6818618699241568;2.0;0.7
-3.60434257332707;3.6808685146654145;2.0;0.7
-3.5993757970333604;3.6798751594066728;2.0;0.7
-3.594409020739647;3.67888180414793;2.0;0.7
-3.5894422444459373;3.6778884488891883;2.0;0.7
-3.5844754681522275;3.676895093630446;2.0;0.7
-3.579508691858514;3.6759017383717034;2.0;0.7
-3.5745419155648044;3.6749083831129616;2.0;0.7
-3.5695751392710946;3.67391502785422;2.0;0.7
-3.5646083629773813;3.672921672595477;2.0;0.7
-3.5596415866836715;3.671928317336735;2.0;0.7
-3.554674810389958;3.6709349620779923;2.0;0.7
-3.5497080340962484;3.6699416068192505;2.0;0.7
-3.5447412578025386;3.6689482515605083;2.0;0.7
-3.5397744815088252;3.6679548963017656;2.0;0.7
-3.5348077052151154;3.666961541043024;2.0;0.7
-3.5298409289214057;3.665968185784282;2.0;0.7
-3.5248741526276923;3.6649748305255394;2.0;0.7
-3.5199073763339825;3.663981475266797;2.0;0.7
-3.5149406000402728;3.6629881200080554;2.0;0.7
-3.5099738237465594;3.6619947647493127;2.0;0.7
-3.5050070474528496;3.6610014094905705;2.0;0.7
-3.50004027115914;3.6600080542318287;2.0;0.7
-3.4950734948654265;3.659014698973086;2.0;0.7
-3.4901067185717167;3.6580213437143443;2.0;0.7
-3.485139942278007;3.657027988455602;2.0;0.7
-3.4801731659842936;3.6560346331968594;2.0;0.7
-3.475206389690584;3.6550412779381176;2.0;0.7
-3.470239613396874;3.654047922679376;2.0;0.7
-3.4652728371031607;3.653054567420633;2.0;0.7
-3.460306060809451;3.652061212161891;2.0;0.7
-3.455339284515741;3.651067856903149;2.0;0.7
-3.450372508222028;3.6500745016444065;2.0;0.7
-3.445405731928318;3.6490811463856643;2.0;0.7
-3.440438955634608;3.6480877911269225;2.0;0.7
-3.435472179340895;3.64709443586818;2.0;0.7
-3.430505403047185;3.646101080609438;2.0;0.7
-3.4255386267534753;3.645107725350696;2.0;0.7
-3.420571850459762;3.644114370091953;2.0;0.7
-3.415605074166052;3.6431210148332114;2.0;0.7
-3.4106382978723424;3.642127659574469;2.0;0.7
-3.405671521578629;3.6411343043157265;2.0;0.7
-3.4007047452849193;3.6401409490569847;2.0;0.7
-3.3957379689912095;3.6417048124035163;2.0;0.7
-3.390771192697496;3.6436915229210016;2.0;0.7
-3.3858044164037864;3.6456782334384856;2.0;0.7
-3.3808376401100766;3.647664943955969;2.0;0.7
-3.3758708638163633;3.6496516544734545;2.0;0.7
-3.3709040875226535;3.6516383649909385;2.0;0.7
-3.3659373112289437;3.6536250755084225;2.0;0.7
-3.3609705349352303;3.655611786025908;2.0;0.7
-3.3560037586415206;3.657598496543392;2.0;0.7
-3.3510369823478108;3.6595852070608754;2.0;0.7
-3.3460702060540974;3.6615719175783608;2.0;0.7
-3.3411034297603877;3.6635586280958448;2.0;0.7
-3.336136653466678;3.6655453386133288;2.0;0.7
-3.3311698771729645;3.667532049130814;2.0;0.7
-3.3262031008792547;3.669518759648298;2.0;0.7
-3.321236324585545;3.671505470165782;2.0;0.7
-3.3162695482918316;3.6734921806832674;2.0;0.7
-3.311302771998122;3.675478891200751;2.0;0.7
-3.306335995704412;3.677465601718235;2.0;0.7
-3.3013692194106987;3.6794523122357203;2.0;0.7
-3.296402443116989;3.6814390227532043;2.0;0.7
-3.291435666823279;3.6834257332706883;2.0;0.7
-3.286468890529566;3.6854124437881737;2.0;0.7
-3.281502114235856;3.6873991543056572;2.0;0.7
-3.2765353379421462;3.6893858648231412;2.0;0.7
-3.271568561648433;3.6913725753406266;2.0;0.7
-3.266601785354723;3.6933592858581106;2.0;0.7
-3.2616350090610133;3.6953459963755946;2.0;0.7
-3.2566682327673;3.69733270689308;2.0;0.7
-3.25170145647359;3.699319417410564;2.0;0.7
-3.2467346801798804;3.7013061279280475;2.0;0.7
-3.241767903886167;3.703292838445533;2.0;0.7
-3.2368011275924573;3.705279548963017;2.0;0.7
-3.231834351298744;3.707266259480502;2.0;0.7
-3.226867575005034;3.709252969997986;2.0;0.7
-3.2219007987113244;3.71123968051547;2.0;0.7
-3.216934022417611;3.7132263910329555;2.0;0.7
-3.2119672461239013;3.715213101550439;2.0;0.7
-3.2070004698301915;3.717199812067923;2.0;0.7
-3.202033693536478;3.7191865225854084;2.0;0.7
-3.1970669172427684;3.7211732331028924;2.0;0.7
-3.1921001409490586;3.7231599436203764;2.0;0.7
-3.1871333646553452;3.7251466541378617;2.0;0.7
-3.1821665883616355;3.7271333646553453;2.0;0.7
-3.1771998120679257;3.7291200751728293;2.0;0.7
-3.1722330357742123;3.7311067856903146;2.0;0.7
-3.1672662594805026;3.7330934962077986;2.0;0.7
-3.1622994831867928;3.7350802067252826;2.0;0.7
-3.1573327068930794;3.737066917242768;2.0;0.7
-3.1523659305993696;3.739053627760252;2.0;0.7
-3.14739915430566;3.7410403382777355;2.0;0.7
-3.1424323780119465;3.743027048795221;2.0;0.7
-3.1374656017182367;3.745013759312705;2.0;0.7
-3.132498825424527;3.747000469830189;2.0;0.7
-3.1275320491308136;3.748987180347674;2.0;0.7
-3.122565272837104;3.750973890865158;2.0;0.7
-3.117598496543394;3.752960601382642;2.0;0.7
-3.1126317202496807;3.754947311900127;2.0;0.7
-3.107664943955971;3.756934022417611;2.0;0.7
-3.102698167662261;3.758920732935095;2.0;0.7
-3.097731391368548;3.7609074434525804;2.0;0.7
-3.092764615074838;3.7628941539700644;2.0;0.7
-3.0877978387811282;3.7648808644875484;2.0;0.7
-3.082831062487415;3.7668675750050338;2.0;0.7
-3.077864286193705;3.7688542855225173;2.0;0.7
-3.0728975098999953;3.7708409960400013;2.0;0.7
-3.067930733606282;3.7728277065574867;2.0;0.7
-3.062963957312572;3.7748144170749707;2.0;0.7
-3.0579971810188624;3.7768011275924547;2.0;0.7
-3.053030404725149;3.77878783810994;2.0;0.7
-3.0480636284314393;3.7807745486274236;2.0;0.7
-3.0430968521377295;3.7827612591449076;2.0;0.7
-3.038130075844016;3.784747969662393;2.0;0.7
-3.0331632995503064;3.786734680179877;2.0;0.7
-3.0281965232565966;3.788721390697361;2.0;0.7
-3.0232297469628833;3.7907081012148462;2.0;0.7
-3.0182629706691735;3.7926948117323303;2.0;0.7
-3.0132961943754637;3.794681522249814;2.0;0.7
-3.0083294180817504;3.796668232767299;2.0;0.7
-3.0033626417880406;3.798654943284783;2.0;0.7
-2.998395865494331;3.800641653802267;2.0;0.7
-2.9934290892006175;3.8026283643197525;2.0;0.7
-2.9884623129069077;3.8046150748372365;2.0;0.7
-2.983495536613198;3.80660178535472;2.0;0.7
-2.9785287603194845;3.8085884958722054;2.0;0.7
-2.9735619840257748;3.8105752063896894;2.0;0.7
-2.968595207732065;3.8125619169071734;2.0;0.7
-2.9636284314383516;3.8145486274246587;2.0;0.7
-2.958661655144642;3.8165353379421427;2.0;0.7
-2.953694878850932;3.8185220484596267;2.0;0.7
-2.9487281025572187;3.820508758977112;2.0;0.7
-2.943761326263509;3.8224954694945956;2.0;0.7
-2.938794549969799;3.8244821800120796;2.0;0.7
-2.933827773676086;3.826468890529565;2.0;0.7
-2.928860997382376;3.828455601047049;2.0;0.7
-2.9238942210886663;3.830442311564533;2.0;0.7
-2.918927444794953;3.8324290220820183;2.0;0.7
-2.913960668501243;3.834415732599502;2.0;0.7
-2.9089938922075333;3.836402443116986;2.0;0.7
-2.90402711591382;3.838389153634471;2.0;0.7
-2.8995301698100526;3.8409396603798918;2.0;0.7
-2.8970467816631995;3.845906436673598;2.0;0.7
-2.894563393516343;3.8508732129673113;2.0;0.7
-2.892080005369486;3.8558399892610247;2.0;0.7
-2.889596617222633;3.860806765554731;2.0;0.7
-2.8871132290757764;3.8657735418484442;2.0;0.7
-2.8846298409289197;3.8707403181421576;2.0;0.7
-2.8821464527820666;3.875707094435864;2.0;0.7
-2.87966306463521;3.880673870729577;2.0;0.7
-2.8771796764883533;3.8856406470232905;2.0;0.7
-2.8746962883415;3.8906074233169967;2.0;0.7
-2.8722129001946435;3.89557419961071;2.0;0.7
-2.869729512047787;3.9005409759044234;2.0;0.7
-2.8672461239009337;3.9055077521981296;2.0;0.7
-2.864762735754077;3.910474528491843;2.0;0.7
-2.8622793476072204;3.9154413047855563;2.0;0.7
-2.8597959594603672;3.9204080810792625;2.0;0.7
-2.8573125713135106;3.925374857372976;2.0;0.7
-2.854829183166654;3.930341633666689;2.0;0.7
-2.852345795019801;3.9353084099603954;2.0;0.7
-2.849862406872944;3.9402751862541088;2.0;0.7
-2.8473790187260875;3.945241962547822;2.0;0.7
-2.8448956305792343;3.9502087388415283;2.0;0.7
-2.8424122424323777;3.9551755151352417;2.0;0.7
-2.839928854285521;3.960142291428955;2.0;0.7
-2.837445466138668;3.9651090677226613;2.0;0.7
-2.834962077991811;3.9700758440163746;2.0;0.7
-2.8324786898449545;3.975042620310088;2.0;0.7
-2.8299953016981014;3.980009396603794;2.0;0.7
-2.8275119135512448;3.9849761728975075;2.0;0.7
-2.825028525404388;3.989942949191221;2.0;0.7
-2.822545137257535;3.994909725484927;2.0;0.7
-2.8200617491106783;3.9998765017786404;2.0;0.7
-2.8175783609638216;4.004843278072354;2.0;0.7
-2.8150949728169685;4.00981005436606;2.0;0.7
-2.812611584670112;4.014776830659773;2.0;0.7
-2.810128196523255;4.019743606953487;2.0;0.7
-2.807644808376402;4.024710383247193;2.0;0.7
-2.8051614202295454;4.029677159540906;2.0;0.7
-2.8026780320826887;4.0346439358346196;2.0;0.7
-2.8001946439358356;4.039610712128326;2.0;0.7
-2.797711255788979;4.044577488422039;2.0;0.7
-2.7952278676421223;4.0495442647157525;2.0;0.7
-2.792744479495269;4.054511041009459;2.0;0.7
-2.7902610913484125;4.059477817303172;2.0;0.7
-2.787777703201556;4.064444593596885;2.0;0.7
-2.7852943150547027;4.069411369890592;2.0;0.7
-2.782810926907846;4.074378146184305;2.0;0.7
-2.7803275387609894;4.079344922478018;2.0;0.7
-2.7778441506141363;4.0843116987717245;2.0;0.7
-2.7753607624672796;4.089278475065438;2.0;0.7
-2.772877374320423;4.094245251359151;2.0;0.7
-2.77039398617357;4.099212027652857;2.0;0.7
-2.767910598026713;4.104178803946571;2.0;0.7
-2.7654272098798565;4.109145580240284;2.0;0.7
-2.7629438217330033;4.11411235653399;2.0;0.7
-2.7604604335861467;4.119079132827704;2.0;0.7
-2.75797704543929;4.124045909121417;2.0;0.7
-2.755493657292437;4.129012685415123;2.0;0.7
-2.7530102691455802;4.133979461708837;2.0;0.7
-2.7505268809987236;4.13894623800255;2.0;0.7
-2.7480434928518704;4.143913014296256;2.0;0.7
-2.7455601047050138;4.1488797905899695;2.0;0.7
-2.743076716558157;4.153846566883683;2.0;0.7
-2.740593328411304;4.158813343177389;2.0;0.7
-2.7381099402644473;4.163780119471102;2.0;0.7
-2.7356265521175906;4.168746895764816;2.0;0.7
-2.7331431639707375;4.173713672058522;2.0;0.7
-2.730659775823881;4.178680448352235;2.0;0.7
-2.728176387677024;4.183647224645949;2.0;0.7
-2.725692999530171;4.188614000939655;2.0;0.7
-2.7232096113833144;4.193580777233368;2.0;0.7
-2.7207262232364577;4.1985475535270815;2.0;0.7
-2.7182428350896046;4.203514329820788;2.0;0.7
-2.715759446942748;4.208481106114501;2.0;0.7
-2.7132760587958913;4.213447882408214;2.0;0.7
-2.710792670649038;4.218414658701921;2.0;0.7
-2.7083092825021815;4.223381434995634;2.0;0.7
-2.705825894355325;4.228348211289347;2.0;0.7
-2.7033425062084717;4.233314987583054;2.0;0.7
-2.700859118061615;4.238281763876767;2.0;0.7
-2.6983757299147584;4.24324854017048;2.0;0.7
-2.6958923417679053;4.2482153164641865;2.0;0.7
-2.6934089536210486;4.2531820927579;2.0;0.7
-2.690925565474192;4.258148869051613;2.0;0.7
-2.688442177327339;4.263115645345319;2.0;0.7
-2.685958789180482;4.268082421639033;2.0;0.7
-2.6834754010336255;4.273049197932746;2.0;0.7
-2.6809920128867724;4.278015974226452;2.0;0.7
-2.6785086247399157;4.282982750520166;2.0;0.7
-2.676025236593059;4.287949526813879;2.0;0.7
-2.673541848446206;4.292916303107585;2.0;0.7
-2.6710584602993492;4.2978830794012985;2.0;0.7
-2.6685750721524926;4.302849855695012;2.0;0.7
-2.6660916840056395;4.307816631988718;2.0;0.7
-2.663608295858783;4.3127834082824315;2.0;0.7
-2.661124907711926;4.317750184576145;2.0;0.7
-2.658641519565073;4.322716960869851;2.0;0.7
-2.6561581314182163;4.327683737163564;2.0;0.7
-2.6536747432713597;4.332650513457278;2.0;0.7
-2.651191355124503;4.337617289750991;2.0;0.7
-2.6499999999999986;4.342584066044697;2.0;0.7
-2.6499999999999986;4.347550842338411;2.0;0.7
-2.6499999999999986;4.352517618632124;2.0;0.7
-2.6499999999999986;4.35748439492583;2.0;0.7
-2.6499999999999986;4.3624511712195435;2.0;0.7
-2.6499999999999986;4.367417947513257;2.0;0.7
-2.6499999999999986;4.372384723806963;2.0;0.7
-2.6499999999999986;4.377351500100676;2.0;0.7
-2.6499999999999986;4.38231827639439;2.0;0.7
-2.6499999999999986;4.387285052688096;2.0;0.7
-2.6499999999999986;4.392251828981809;2.0;0.7
-2.6499999999999986;4.397218605275523;2.0;0.7
-2.6499999999999986;4.402185381569229;2.0;0.7
-2.6499999999999986;4.407152157862942;2.0;0.7
-2.6499999999999986;4.412118934156656;2.0;0.7
-2.6499999999999986;4.417085710450362;2.0;0.7
-2.6499999999999986;4.422052486744075;2.0;0.7
-2.6499999999999986;4.4270192630377885;2.0;0.7
-2.6499999999999986;4.431986039331495;2.0;0.7
-2.6499999999999986;4.436952815625208;2.0;0.7
-2.6499999999999986;4.441919591918921;2.0;0.7
-2.6499999999999986;4.446886368212628;2.0;0.7
-2.6499999999999986;4.451853144506341;2.0;0.7
-2.6499999999999986;4.456819920800054;2.0;0.7
-2.6499999999999986;4.4617866970937605;2.0;0.7
-2.6499999999999986;4.466753473387474;2.0;0.7
-2.6499999999999986;4.471720249681187;2.0;0.7
-2.6499999999999986;4.476687025974893;2.0;0.7
-2.6499999999999986;4.481653802268607;2.0;0.7
-2.6499999999999986;4.48662057856232;2.0;0.7
-2.6499999999999986;4.491587354856026;2.0;0.7
-2.6499999999999986;4.49655413114974;2.0;0.7
-2.6499999999999986;4.501520907443453;2.0;0.7
-2.6499999999999986;4.506487683737159;2.0;0.7
-2.6499999999999986;4.511454460030873;2.0;0.7
-2.6499999999999986;4.516421236324586;2.0;0.7
-2.6499999999999986;4.521388012618292;2.0;0.7
-2.6499999999999986;4.5263547889120055;2.0;0.7
-2.6499999999999986;4.531321565205719;2.0;0.7
-2.6499999999999986;4.536288341499425;2.0;0.7
-2.6499999999999986;4.541255117793138;2.0;0.7
-2.6499999999999986;4.546221894086852;2.0;0.7
-2.6499999999999986;4.551188670380558;2.0;0.7
-2.6499999999999986;4.556155446674271;2.0;0.7
-2.6499999999999986;4.561122222967985;2.0;0.7
-2.6499999999999986;4.566088999261691;2.0;0.7
-2.6499999999999986;4.571055775555404;2.0;0.7
-2.6499999999999986;4.5760225518491175;2.0;0.7
-2.6499999999999986;4.580989328142824;2.0;0.7
-2.6499999999999986;4.585956104436537;2.0;0.7
-2.6499999999999986;4.5909228807302505;2.0;0.7
-2.6499999999999986;4.595889657023957;2.0;0.7
-2.6499999999999986;4.60085643331767;2.0;0.7
-2.6499999999999986;4.605823209611383;2.0;0.7
-2.6499999999999986;4.61078998590509;2.0;0.7
-2.6499999999999986;4.615756762198803;2.0;0.7
-2.6499999999999986;4.620723538492516;2.0;0.7
-2.6499999999999986;4.6256903147862225;2.0;0.7
-2.6499999999999986;4.630657091079936;2.0;0.7
-2.6499999999999986;4.635623867373649;2.0;0.7
-2.6499999999999986;4.640590643667355;2.0;0.7
-2.6499999999999986;4.645557419961069;2.0;0.7
-2.6499999999999986;4.650524196254782;2.0;0.7
-2.6499999999999986;4.655490972548488;2.0;0.7
-2.6499999999999986;4.660457748842202;2.0;0.7
-2.6499999999999986;4.665424525135915;2.0;0.7
-2.6499999999999986;4.670391301429621;2.0;0.7
-2.6499999999999986;4.675358077723335;2.0;0.7
-2.6499999999999986;4.680324854017048;2.0;0.7
-2.6499999999999986;4.685291630310754;2.0;0.7
-2.6499999999999986;4.6902584066044675;2.0;0.7
-2.6499999999999986;4.695225182898181;2.0;0.7
-2.6499999999999986;4.700191959191887;2.0;0.7
-2.6499999999999986;4.7051587354856;2.0;0.7
-2.6499999999999986;4.710125511779314;2.0;0.7
-2.6499999999999986;4.71509228807302;2.0;0.7
-2.6499999999999986;4.720059064366733;2.0;0.7
-2.6499999999999986;4.725025840660447;2.0;0.7
-2.6499999999999986;4.729992616954153;2.0;0.7
-2.6499999999999986;4.734959393247866;2.0;0.7
-2.6499999999999986;4.7399261695415795;2.0;0.7
-2.6499999999999986;4.744892945835286;2.0;0.7
-2.6499999999999986;4.749859722128999;2.0;0.7
-2.6499999999999986;4.754826498422712;2.0;0.7
-2.6499999999999986;4.759793274716419;2.0;0.7
-2.6499999999999986;4.764760051010132;2.0;0.7
-2.6499999999999986;4.769726827303845;2.0;0.7
-2.6499999999999986;4.774693603597552;2.0;0.7
-2.6499999999999986;4.779660379891265;2.0;0.7
-2.6499999999999986;4.784627156184978;2.0;0.7
-2.6499999999999986;4.7895939324786845;2.0;0.7
-2.6499999999999986;4.794560708772398;2.0;0.7
-2.6499999999999986;4.799527485066111;2.0;0.7
-2.6499999999999986;4.804494261359817;2.0;0.7
-2.6499999999999986;4.809461037653531;2.0;0.7
-2.6499999999999986;4.814427813947244;2.0;0.7
-2.6499999999999986;4.81939459024095;2.0;0.7
-2.6499999999999986;4.824361366534664;2.0;0.7
-2.6499999999999986;4.829328142828377;2.0;0.7
-2.6499999999999986;4.834294919122083;2.0;0.7
-2.6499999999999986;4.8392616954157965;2.0;0.7
-2.6504228471709497;4.84422847170951;2.0;0.7
-2.65091952480032;4.849195248003216;2.0;0.7
-2.6514162024296914;4.8541620242969294;2.0;0.7
-2.651912880059063;4.859128800590643;2.0;0.7
-2.6524095576884337;4.864095576884349;2.0;0.7
-2.652906235317805;4.869062353178062;2.0;0.7
-2.6534029129471763;4.874029129471776;2.0;0.7
-2.653899590576547;4.878995905765482;2.0;0.7
-2.654396268205918;4.883962682059195;2.0;0.7
-2.6548929458352895;4.888929458352909;2.0;0.7
-2.6553896234646603;4.893896234646615;2.0;0.7
-2.6558863010940317;4.898863010940328;2.0;0.7
-2.656382978723403;4.9038297872340415;2.0;0.7
-2.6568796563527735;4.908796563527748;2.0;0.7
-2.657376333982145;4.913763339821461;2.0;0.7
-2.657873011611516;4.918730116115174;2.0;0.7
-2.6583696892408866;4.923696892408881;2.0;0.7
-2.658866366870258;4.928663668702594;2.0;0.7
-2.6593630444996297;4.933630444996307;2.0;0.7
-2.659859722129;4.9385972212900136;2.0;0.7
-2.6603563997583715;4.943563997583727;2.0;0.7
-2.660853077387743;4.94853077387744;2.0;0.7
-2.6613497550171132;4.9534975501711465;2.0;0.7
-2.6618464326464846;4.95846432646486;2.0;0.7
-2.662343110275856;4.963431102758573;2.0;0.7
-2.662839787905227;4.968397879052279;2.0;0.7
-2.663336465534598;4.973364655345993;2.0;0.7
-2.6638331431639695;4.978331431639706;2.0;0.7
-2.664329820793341;4.983298207933419;2.0;0.7
-2.6648264984227112;4.988264984227126;2.0;0.7
-2.6653231760520826;4.993231760520839;2.0;0.7
-2.665819853681454;4.998198536814552;2.0;0.7
-2.666316531310825;5.0031653131082585;2.0;0.7
-2.666813208940196;5.008132089401972;2.0;0.7
-2.6673098865695675;5.013098865695685;2.0;0.7
-2.667806564198938;5.018065641989391;2.0;0.7
-2.6683032418283092;5.023032418283105;2.0;0.7
-2.6687999194576806;5.027999194576818;2.0;0.7
-2.6692965970870515;5.032965970870524;2.0;0.7
-2.669793274716423;5.037932747164238;2.0;0.7
-2.670289952345794;5.042899523457951;2.0;0.7
-2.6707866299751646;5.047866299751657;2.0;0.7
-2.671283307604536;5.052833076045371;2.0;0.7
-2.6717799852339073;5.057799852339084;2.0;0.7
-2.672276662863278;5.06276662863279;2.0;0.7
-2.6727733404926495;5.0677334049265035;2.0;0.7
-2.673270018122021;5.072700181220217;2.0;0.7
-2.6737666957513913;5.077666957513923;2.0;0.7
-2.6742633733807626;5.082633733807636;2.0;0.7
-2.674760051010134;5.08760051010135;2.0;0.7
-2.6752567286395044;5.092567286395056;2.0;0.7
-2.6757534062688757;5.097534062688769;2.0;0.7
-2.676250083898247;5.102500838982483;2.0;0.7
-2.676746761527618;5.107467615276189;2.0;0.7
-2.6772434391569893;5.112434391569902;2.0;0.7
-2.6777401167863606;5.1174011678636155;2.0;0.7
-2.678236794415731;5.122367944157322;2.0;0.7
-2.6787334720451024;5.127334720451035;2.0;0.7
-2.6792301496744737;5.1323014967447484;2.0;0.7
-2.6797268273038446;5.137268273038455;2.0;0.7
-2.680223504933216;5.142235049332168;2.0;0.7
-2.6807201825625873;5.147201825625881;2.0;0.7
-2.6812168601919577;5.152168601919588;2.0;0.7
-2.681713537821329;5.157135378213301;2.0;0.7
-2.6822102154507004;5.162102154507014;2.0;0.7
-2.6827068930800713;5.1670689308007205;2.0;0.7
-2.6832035707094426;5.172035707094434;2.0;0.7
-2.683700248338814;5.177002483388147;2.0;0.7
-2.6841969259681844;5.181969259681853;2.0;0.7
-2.6846936035975557;5.186936035975567;2.0;0.7
-2.685190281226927;5.19190281226928;2.0;0.7
-2.685686958856298;5.196869588562986;2.0;0.7
-2.6861836364856693;5.2018363648567;2.0;0.7
-2.6866803141150406;5.206803141150413;2.0;0.7
-2.687176991744411;5.211769917444119;2.0;0.7
-2.6876736693737824;5.2167366937378326;2.0;0.7
-2.6881703470031537;5.221703470031546;2.0;0.7
-2.688667024632524;5.226670246325252;2.0;0.7
-2.6891637022618955;5.2316370226189655;2.0;0.7
-2.689660379891267;5.236603798912679;2.0;0.7
-2.6901570575206377;5.241570575206385;2.0;0.7
-2.690653735150009;5.246537351500098;2.0;0.7
-2.6911504127793804;5.251504127793812;2.0;0.7
-2.691647090408751;5.256470904087518;2.0;0.7
-2.692143768038122;5.261437680381231;2.0;0.7
-2.6926404456674935;5.266404456674945;2.0;0.7
-2.6931371232968644;5.271371232968651;2.0;0.7
-2.6936338009262357;5.276338009262364;2.0;0.7
-2.694130478555607;5.2813047855560775;2.0;0.7
-2.6946271561849775;5.286271561849784;2.0;0.7
-2.695123833814349;5.291238338143497;2.0;0.7
-2.69562051144372;5.29620511443721;2.0;0.7
-2.696117189073091;5.301171890730917;2.0;0.7
-2.6966138667024624;5.30613866702463;2.0;0.7
-2.6971105443318337;5.311105443318343;2.0;0.7
-2.697607221961204;5.31607221961205;2.0;0.7
-2.6981038995905755;5.321038995905763;2.0;0.7
-2.698600577219947;5.326005772199476;2.0;0.7
-2.6990972548493177;5.3309725484931825;2.0;0.7
-2.699593932478689;5.335939324786896;2.0;0.7
-2.6999999999999993;5.340906101080609;2.0;0.7
-2.6999999999999993;5.345872877374315;2.0;0.7
-2.6999999999999993;5.350839653668029;2.0;0.7
-2.6999999999999993;5.355806429961742;2.0;0.7
-2.6999999999999993;5.360773206255448;2.0;0.7
-2.6999999999999993;5.365739982549162;2.0;0.7
-2.6999999999999993;5.370706758842875;2.0;0.7
-2.6999999999999993;5.375673535136581;2.0;0.7
-2.6999999999999993;5.3806403114302945;2.0;0.7
-2.6999999999999993;5.385607087724008;2.0;0.7
-2.6999999999999993;5.390573864017714;2.0;0.7
-2.6999999999999993;5.395540640311427;2.0;0.7
-2.6999999999999993;5.400507416605141;2.0;0.7
-2.6999999999999993;5.405474192898847;2.0;0.7
-2.6999999999999993;5.41044096919256;2.0;0.7
-2.6999999999999993;5.415407745486274;2.0;0.7
-2.6999999999999993;5.42037452177998;2.0;0.7
-2.6999999999999993;5.425341298073693;2.0;0.7
-2.6999999999999993;5.430308074367407;2.0;0.7
-2.6999999999999993;5.435274850661113;2.0;0.7
-2.6999999999999993;5.440241626954826;2.0;0.7
-2.6999999999999993;5.4452084032485395;2.0;0.7
-2.6999999999999993;5.450175179542246;2.0;0.7
-2.6999999999999993;5.455141955835959;2.0;0.7
-2.6999999999999993;5.460108732129672;2.0;0.7
-2.6999999999999993;5.465075508423379;2.0;0.7
-2.6999999999999993;5.470042284717092;2.0;0.7
-2.6999999999999993;5.475009061010805;2.0;0.7
-2.6999999999999993;5.4799758373045115;2.0;0.7
-2.6999999999999993;5.484942613598225;2.0;0.7
-2.6999999999999993;5.489909389891938;2.0;0.7
-2.6999999999999993;5.4948761661856445;2.0;0.7
-2.6999999999999993;5.499842942479358;2.0;0.7
-2.6999999999999993;5.504809718773071;2.0;0.7
-2.6999999999999993;5.509776495066777;2.0;0.7
-2.6999999999999993;5.514743271360491;2.0;0.7
-2.6999999999999993;5.519710047654204;2.0;0.7
-2.6999999999999993;5.52467682394791;2.0;0.7
-2.6999999999999993;5.529643600241624;2.0;0.7
-2.6999999999999993;5.534610376535337;2.0;0.7
-2.6999999999999993;5.539577152829043;2.0;0.7
-2.6999999999999993;5.5445439291227565;2.0;0.7
-2.6999999999999993;5.54951070541647;2.0;0.7
-2.6999999999999993;5.554477481710176;2.0;0.7
-2.6999999999999993;5.559444258003889;2.0;0.7
-2.6999999999999993;5.564411034297603;2.0;0.7
-2.6999999999999993;5.569377810591309;2.0;0.7
-2.6999999999999993;5.574344586885022;2.0;0.7
-2.6999999999999993;5.579311363178736;2.0;0.7
-2.6999999999999993;5.584278139472442;2.0;0.7
-2.6999999999999993;5.589244915766155;2.0;0.7
-2.6999999999999993;5.594211692059869;2.0;0.7
-2.6999999999999993;5.599178468353575;2.0;0.7
-2.6999999999999993;5.604145244647288;2.0;0.7
-2.6999999999999993;5.6091120209410015;2.0;0.7
-2.6999999999999993;5.614078797234708;2.0;0.7
-2.6999999999999993;5.619045573528421;2.0;0.7
-2.6999999999999993;5.624012349822134;2.0;0.7
-2.6999999999999993;5.628979126115841;2.0;0.7
-2.6999999999999993;5.633945902409554;2.0;0.7
-2.6999999999999993;5.638912678703267;2.0;0.7
-2.6999999999999993;5.643879454996981;2.0;0.7
-2.6999999999999993;5.648846231290687;2.0;0.7
-2.6999999999999993;5.6538130075844;2.0;0.7
-2.6999999999999993;5.6587797838781135;2.0;0.7
-2.6999999999999993;5.66374656017182;2.0;0.7
-2.6999999999999993;5.668713336465533;2.0;0.7
-2.6999999999999993;5.673680112759246;2.0;0.7
-2.6999999999999993;5.678646889052953;2.0;0.7
-2.6999999999999993;5.683613665346666;2.0;0.7
-2.6999999999999993;5.688580441640379;2.0;0.7
-2.6999999999999993;5.693547217934086;2.0;0.7
-2.6999999999999993;5.698513994227799;2.0;0.7
-2.6999999999999993;5.703480770521512;2.0;0.7
-2.6999999999999993;5.7084475468152185;2.0;0.7
-2.6999999999999993;5.713414323108932;2.0;0.7
-2.6999999999999993;5.718381099402645;2.0;0.7
-2.6999999999999993;5.723347875696351;2.0;0.7
-2.6999999999999993;5.728314651990065;2.0;0.7
-2.6999999999999993;5.733281428283778;2.0;0.7
-2.6999999999999993;5.738248204577484;2.0;0.7
-2.6999999999999993;5.743214980871198;2.0;0.7
-2.6999999999999993;5.748181757164911;2.0;0.7
